"시군구별","보험료분위별","가입자구분별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"충남","3분위","직장","적용인구","명","94047","100330","100098","102170","104209","103219","103793",
"충남","3분위","근로자","가입자","명","50206","54470","56313","58959","61581","62339","64463",
"충남","3분위","근로자","평균보험료","원","39479","41874","43766","45913","48099","845236","58863",
"충남","3분위","근로자","적용인구","명","92059","99162","98665","100838","102919","101830","102380",
"충남","3분위","공교","가입자","명","1189","744","958","918","891","939","1037",
"충남","3분위","공교","평균보험료","원","39339","41933","43802","46210","48368","855890","59538",
"충남","3분위","공교","적용인구","명","1988","1168","1433","1332","1290","1389","1413",
"충남","3분위","지역","세대수","세대","28679","28305","28831","29006","30118","24088","30112",
"충남","3분위","지역","평균보험료","원","20557","20196","21277","22402","22086","215115","15418",
"충남","3분위","지역","적용인구","명","42830","41919","41760","41313","42698","32153","42036",
"충남","4분위","계","세대수","세대","83147","85950","88714","91850","94441","93673","94361",
"충남","4분위","계","평균보험료","원","41757","43200","45466","47686","49883","732170","54183",
"충남","4분위","계","적용인구","명","152220","154281","155328","156743","158441","152846","151396",
"충남","4분위","직장","가입자","명","53219","54505","57199","58369","61557","62619","65631",
"충남","4분위","직장","평균보험료","원","47379","50021","52073","54559","57135","971112","66387",
"충남","4분위","직장","적용인구","명","99528","99794","102157","101280","103649","102966","105551",
"충남","4분위","근로자","가입자","명","51724","53202","55792","56979","60371","61171","63838",
"충남","4분위","근로자","평균보험료","원","47382","50017","52060","54549","57131","971068","66382",
"충남","4분위","근로자","적용인구","명","96944","97708","99875","99221","101957","101007","103062",
"충남","4분위","공교","가입자","명","1495","1303","1407","1390","1186","1448","1793",
"충남","4분위","공교","평균보험료","원","47290","50182","52586","54978","57337","974587","66563",
"충남","4분위","공교","적용인구","명","2584","2086","2282","2059","1692","1959","2489",
"충남","4분위","지역","세대수","세대","29928","31445","31515","33481","32884","31054","28730",
"충남","4분위","지역","평균보험료","원","31759","31376","33476","35703","36308","331842","26305",
"충남","4분위","지역","적용인구","명","52692","54487","53171","55463","54792","49880","45845",
"충남","5분위","계","세대수","세대","89430","91419","93008","96510","98996","100882","105959",
"충남","5분위","계","평균보험료","원","53044","55367","57906","61023","63390","921782","65948",
"충남","5분위","계","적용인구","명","175814","178267","178010","179833","180083","175928","181588",
"충남","5분위","직장","가입자","명","53391","55934","57422","60391","62011","64383","66488",
"충남","5분위","직장","평균보험료","원","57193","60387","62278","64876","67447","1142870","77498",
"충남","5분위","직장","적용인구","명","104837","108359","107878","109320","109948","109768","110165",
"충남","5분위","근로자","가입자","명","51878","53902","55475","58487","59997","62261","63552",
"충남","5분위","근로자","평균보험료","원","57201","60372","62278","64854","67427","1142459","77476",
"충남","5분위","근로자","적용인구","명","102295","104838","104766","106271","106840","106721","106149",
"충남","5분위","공교","가입자","명","1513","2032","1947","1904","2014","2122","2936",
"충남","5분위","공교","평균보험료","원","56903","60788","62280","65536","68048","1154043","77983",
"충남","5분위","공교","적용인구","명","2542","3521","3112","3049","3108","3047","4016",
"충남","5분위","지역","세대수","세대","36039","35485","35586","36119","36985","36499","39471",
"충남","5분위","지역","평균보험료","원","46897","47454","50853","54581","56589","619906","46491",
"충남","5분위","지역","적용인구","명","70977","69908","70132","70513","70135","66160","71423",
"충남","6분위","계","세대수","세대","89888","92400","93032","96349","100670","106824","108440",
"충남","6분위","계","평균보험료","원","68832","71918","74991","78528","81398","1213892","85424",
"충남","6분위","계","적용인구","명","199127","200981","194524","195866","198514","201033","199325",
"충남","6분위","직장","가입자","명","54560","57096","59047","62266","65268","68695","70159",
"충남","6분위","직장","평균보험료","원","69545","73468","75666","78579","81197","1360894","91457",
"충남","6분위","직장","적용인구","명","118570","121985","121577","124573","126061","126953","125514",
"충남","6분위","근로자","가입자","명","51912","53216","55121","58100","61457","64669","65757",
"충남","6분위","근로자","평균보험료","원","69534","73414","75598","78535","81155","1359273","91446",
"충남","6분위","근로자","적용인구","명","113707","114979","114907","117525","119615","120716","118931",
"충남","6분위","공교","가입자","명","2648","3880","3926","4166","3811","4026","4402",
"충남","6분위","공교","평균보험료","원","69755","74215","76625","79189","81880","1376740","91618",
"충남","6분위","공교","적용인구","명","4863","7006","6670","7048","6446","6237","6583",
"충남","6분위","지역","세대수","세대","35328","35304","33985","34083","35402","38129","38281",
"충남","6분위","지역","평균보험료","원","67732","69412","73818","78435","81769","1017783","74368",
"충남","6분위","지역","적용인구","명","80557","78996","72947","71293","72453","74080","73811",
"충남","7분위","계","세대수","세대","87576","91801","93863","98785","103717","107317","114713",
"충남","7분위","계","평균보험료","원","88081","91971","95463","99464","102609","1591699","107908",
"충남","7분위","계","적용인구","명","217255","224038","222571","227046","230511","226126","219998",
"충남","7분위","직장","가입자","명","53744","57879","59686","63895","68735","72940","75035",
"충남","7분위","직장","평균보험료","원","85665","90715","93418","96689","99511","1654691","110514",
"충남","7분위","직장","적용인구","명","136186","144620","144802","148914","154642","156535","155000",
"충남","7분위","근로자","가입자","명","49847","52001","53954","57923","62388","66497","68532",
"충남","7분위","근로자","평균보험료","원","85606","90621","93379","96685","99501","1653816","110484",
"충남","7분위","근로자","적용인구","명","126973","131385","132594","136993","142676","144844","143369",
"충남","7분위","공교","가입자","명","3897","5878","5732","5972","6347","6443","6503",
"충남","7분위","공교","평균보험료","원","86420","91548","93794","96724","99615","1660610","110825",
"충남","7분위","공교","적용인구","명","9213","13235","12208","11921","11966","11691","11631",
"충남","7분위","지역","세대수","세대","33832","33922","34177","34890","34982","34377","39678",
"충남","7분위","지역","평균보험료","원","91920","94115","99034","104546","108695","1491462","102979",
"충남","7분위","지역","적용인구","명","81069","79418","77769","78132","75869","69591","64998",
"충남","8분위","계","세대수","세대","82713","88724","90976","98055","99232","101445","109685",
"충남","8분위","계","평균보험료","원","113523","118549","122423","126800","130657","2070270","136977",
"충남","8분위","계","적용인구","명","224236","239789","240294","253857","252079","244821","255273",
"충남","8분위","직장","가입자","명","54038","59638","62431","69901","70958","72122","79283",
"충남","8분위","직장","평균보험료","원","108810","115176","118133","122078","125606","2084543","138193",
"충남","8분위","직장","적용인구","명","153607","169281","173067","188422","187672","183202","193081",
